frame,tipo,confianza,x1,y1,x2,y2
2290,auto,0.874,198,102,249,136
2290,bus,0.845,131,203,431,358
2290,bus,0.827,370,99,509,265
2290,bus,0.805,370,55,501,116
2290,auto,0.787,238,161,318,222
2290,auto,0.771,235,122,294,163
2290,auto,0.744,175,152,259,207
2290,bus,0.743,294,75,372,164
2290,auto,0.721,100,132,192,180
2290,auto,0.69,356,146,400,191
2290,auto,0.676,126,251,252,339
2290,auto,0.613,0,180,118,253
2290,bus,0.581,318,43,371,80
2290,auto,0.524,237,80,274,111
2295,auto,0.881,15,221,180,317
2295,bus,0.846,133,203,431,358
2295,auto,0.83,241,163,318,219
2295,bus,0.813,369,100,510,265
2295,auto,0.81,104,131,195,178
2295,auto,0.8,199,102,250,136
2295,bus,0.772,369,53,497,114
2295,auto,0.763,131,245,260,330
2295,auto,0.759,235,122,294,163
2295,bus,0.719,294,75,371,163
2295,auto,0.693,176,151,259,207
2295,bus,0.627,318,42,371,80
2295,auto,0.604,356,145,401,189
2295,auto,0.582,0,176,120,252
2295,auto,0.548,237,80,274,110
2300,bus,0.875,135,203,431,358
2300,auto,0.873,24,216,184,312
2300,auto,0.841,109,129,197,176
2300,bus,0.838,370,104,509,265
2300,auto,0.8,243,163,319,217
2300,auto,0.8,199,101,250,136
2300,auto,0.777,137,243,262,322
2300,auto,0.768,235,122,294,162
2300,bus,0.714,295,75,372,162
2300,bus,0.712,370,53,495,120
2300,auto,0.692,357,144,401,188
2300,auto,0.685,176,151,259,206
2300,auto,0.616,237,79,274,110
2300,bus,0.581,317,42,372,80
2300,auto,0.507,0,174,121,252
2305,bus,0.884,135,203,431,358
2305,auto,0.873,29,215,186,309
2305,bus,0.838,370,98,509,264
2305,auto,0.831,144,239,270,317
2305,auto,0.812,111,129,201,175
2305,auto,0.79,244,162,320,215
2305,auto,0.76,235,122,294,163
2305,auto,0.748,199,100,251,134
2305,bus,0.743,296,75,371,160
2305,bus,0.724,370,52,491,114
2305,auto,0.69,176,151,258,206
2305,auto,0.685,357,142,400,188
2305,auto,0.598,237,78,274,110
2305,bus,0.569,318,42,371,80
2310,bus,0.871,134,203,431,358
2310,auto,0.852,32,213,189,307
2310,bus,0.848,370,104,509,264
2310,auto,0.827,151,237,273,313
2310,auto,0.824,246,162,320,214
2310,auto,0.816,115,128,203,173
2310,auto,0.781,235,122,294,162
2310,bus,0.749,296,76,370,160
2310,bus,0.739,369,51,488,118
2310,auto,0.737,199,100,251,134
2310,auto,0.723,176,151,258,206
2310,auto,0.709,356,142,400,187
2310,auto,0.593,237,79,274,110
2310,auto,0.59,0,325,61,359
2310,bus,0.559,318,42,371,80
2315,auto,0.888,37,212,193,307
2315,bus,0.874,133,203,431,358
2315,bus,0.852,370,106,509,264
2315,auto,0.817,157,233,277,307
2315,auto,0.802,248,160,320,213
2315,auto,0.783,118,127,206,173
2315,auto,0.773,235,122,294,162
2315,bus,0.746,370,50,482,110
2315,auto,0.738,176,151,258,206
2315,auto,0.734,200,101,251,135
2315,bus,0.715,297,76,371,160
2315,auto,0.692,0,317,70,358
2315,auto,0.691,0,172,127,255
2315,auto,0.686,357,142,401,187
2315,auto,0.602,237,80,274,110
2315,bus,0.472,318,43,371,79
2320,auto,0.865,41,210,194,302
2320,bus,0.865,131,203,431,358
2320,bus,0.844,370,106,508,264
2320,auto,0.841,162,230,281,304
2320,auto,0.798,120,127,207,172
2320,auto,0.796,250,159,320,212
2320,auto,0.769,235,122,293,162
2320,auto,0.741,176,151,258,206
2320,bus,0.723,296,75,371,159
2320,auto,0.71,200,100,251,134
2320,auto,0.699,357,142,400,187
2320,auto,0.672,0,315,76,358
2320,bus,0.629,369,50,478,105
2320,auto,0.568,237,81,274,110
2320,auto,0.547,0,170,128,253
2320,bus,0.536,318,43,371,79
2325,bus,0.859,131,203,431,358
2325,bus,0.858,370,108,508,264
2325,auto,0.852,45,209,195,301
2325,auto,0.839,168,227,283,300
2325,auto,0.812,250,159,320,211
2325,auto,0.8,0,310,82,358
2325,auto,0.769,235,122,293,162
2325,auto,0.766,122,125,208,171
2325,auto,0.754,357,142,400,187
2325,auto,0.734,176,152,257,206
2325,bus,0.719,297,74,371,160
2325,auto,0.684,199,101,250,135
2325,auto,0.678,3,167,130,242
2325,bus,0.667,318,42,372,80
2325,bus,0.617,371,49,472,127
2325,auto,0.48,237,81,274,110
2325,bus,0.402,457,1,639,150
2330,bus,0.85,369,107,508,264
2330,bus,0.844,132,203,431,358
2330,auto,0.837,49,207,198,298
2330,auto,0.826,0,306,87,358
2330,auto,0.826,252,158,321,210
2330,auto,0.8,173,223,288,297
2330,auto,0.782,234,122,293,162
2330,auto,0.75,357,142,400,187
2330,auto,0.734,123,123,208,169
2330,auto,0.711,9,164,133,241
2330,bus,0.71,297,73,371,158
2330,auto,0.708,199,100,250,135
2330,auto,0.688,175,152,257,207
2330,bus,0.577,318,42,372,79
2330,auto,0.543,237,78,274,109
2330,bus,0.519,371,49,467,99
2330,camion,0.476,133,203,430,358
2330,bus,0.461,370,49,468,129
2335,auto,0.866,52,205,201,295
2335,bus,0.86,369,99,508,263
2335,bus,0.856,132,202,430,357
2335,auto,0.854,0,303,90,359
2335,auto,0.824,252,157,321,209
2335,auto,0.801,125,123,209,168
2335,auto,0.78,176,218,290,295
2335,auto,0.778,234,122,292,162
2335,auto,0.767,14,163,135,237
2335,auto,0.763,198,100,250,135
2335,auto,0.744,357,142,401,187
2335,bus,0.726,298,73,371,157
2335,auto,0.689,175,152,257,207
2335,bus,0.689,374,49,464,123
2335,bus,0.602,317,42,372,79
2335,auto,0.552,237,77,274,109
2335,camion,0.506,132,203,430,357
2340,auto,0.864,56,202,202,293
2340,auto,0.837,127,121,209,168
2340,auto,0.833,0,300,94,358
2340,bus,0.832,370,107,509,265
2340,auto,0.819,182,214,294,292
2340,bus,0.816,132,202,431,357
2340,auto,0.814,252,157,321,208
2340,auto,0.8,234,122,292,162
2340,auto,0.736,356,142,401,186
2340,auto,0.73,19,159,137,229
2340,auto,0.714,199,100,250,134
2340,auto,0.677,175,152,257,206
2340,bus,0.648,375,48,459,128
2340,bus,0.634,299,72,372,156
2340,bus,0.614,317,43,371,78
2340,camion,0.599,132,202,430,358
2340,auto,0.526,237,74,274,109
2345,auto,0.875,60,200,204,291
2345,auto,0.86,128,121,211,167
2345,bus,0.853,370,100,508,263
2345,auto,0.847,0,297,100,358
2345,auto,0.837,186,213,297,288
2345,bus,0.828,132,202,431,357
2345,auto,0.82,253,157,322,208
2345,bus,0.805,376,48,453,104
2345,auto,0.797,234,121,292,162
2345,auto,0.766,357,142,401,186
2345,auto,0.709,199,100,249,132
2345,auto,0.697,175,151,257,206
2345,bus,0.627,317,42,371,78
2345,auto,0.625,24,158,140,228
2345,camion,0.58,132,202,430,358
2345,bus,0.562,300,71,375,155
2345,auto,0.546,237,75,274,109
2345,auto,0.424,275,101,306,134
2350,auto,0.885,63,198,206,288
2350,auto,0.871,0,294,105,358
2350,bus,0.867,370,92,508,263
2350,auto,0.851,130,120,212,166
2350,auto,0.831,190,212,297,286
2350,bus,0.823,132,201,430,357
2350,auto,0.812,254,156,322,208
2350,bus,0.786,377,47,451,105
2350,auto,0.764,234,121,292,162
2350,auto,0.755,357,141,400,186
2350,auto,0.738,29,154,141,227
2350,auto,0.729,198,99,250,132
2350,auto,0.712,175,152,258,205
2350,bus,0.658,300,70,375,155
2350,bus,0.641,317,42,372,78
2350,auto,0.604,272,102,306,136
2350,auto,0.567,237,76,274,108
2350,auto,0.526,429,20,445,33
2350,camion,0.516,132,202,430,358
2355,auto,0.885,0,291,109,358
2355,bus,0.861,370,93,508,262
2355,auto,0.845,66,198,208,286
2355,auto,0.842,132,119,212,166
2355,auto,0.836,194,210,300,281
2355,bus,0.836,133,201,431,358
2355,auto,0.799,254,155,323,207
2355,auto,0.789,234,121,293,162
2355,auto,0.768,357,141,400,185
2355,auto,0.741,175,152,259,206
2355,auto,0.707,34,152,146,225
2355,bus,0.701,380,46,447,104
2355,bus,0.691,302,70,377,153
2355,auto,0.687,199,99,249,132
2355,auto,0.603,271,102,307,137
2355,bus,0.601,317,42,373,78
2355,auto,0.594,237,70,274,108
2355,camion,0.459,132,202,430,357
2355,bus,0.435,186,15,269,78
2360,bus,0.851,370,93,508,262
2360,auto,0.848,69,198,209,285
2360,bus,0.845,133,201,431,358
2360,auto,0.837,132,119,213,166
2360,auto,0.807,0,289,113,358
2360,auto,0.792,357,141,399,185
2360,auto,0.79,197,209,302,278
2360,auto,0.779,255,155,324,206
2360,auto,0.75,234,121,293,162
2360,bus,0.731,303,69,377,153
2360,bus,0.724,380,45,444,104
2360,auto,0.698,38,151,149,222
2360,auto,0.691,175,152,259,206
2360,auto,0.668,199,99,250,132
2360,auto,0.66,268,100,308,137
2360,auto,0.62,237,70,274,108
2360,bus,0.564,317,42,373,78
2360,camion,0.485,132,201,430,357
2365,auto,0.869,71,196,211,283
2365,bus,0.849,134,201,431,358
2365,bus,0.841,370,100,509,264
2365,auto,0.83,133,119,214,167
2365,auto,0.791,358,141,400,184
2365,auto,0.774,0,288,117,359
2365,auto,0.769,255,155,325,206
2365,auto,0.76,199,208,303,276
2365,auto,0.758,234,121,292,162
2365,auto,0.723,175,152,260,206
2365,auto,0.672,268,99,309,136
2365,auto,0.662,199,99,250,132
2365,auto,0.653,42,148,150,220
2365,auto,0.645,238,70,274,108
2365,bus,0.64,381,44,441,103
2365,bus,0.53,318,41,373,78
2365,bus,0.489,304,69,376,152
2365,camion,0.458,133,202,431,357
2370,auto,0.879,73,196,213,283
2370,bus,0.857,370,105,509,263
2370,bus,0.835,134,201,431,358
2370,auto,0.812,0,284,121,359
2370,auto,0.8,134,119,215,166
2370,auto,0.795,255,154,326,205
2370,auto,0.793,46,147,153,218
2370,auto,0.776,234,121,293,162
2370,auto,0.755,175,152,259,205
2370,auto,0.734,359,140,400,183
2370,bus,0.683,382,44,439,102
2370,auto,0.666,202,207,307,276
2370,auto,0.652,199,98,250,132
2370,auto,0.649,238,71,274,108
2370,auto,0.639,269,100,309,136
2370,bus,0.565,306,67,378,149
2370,bus,0.499,318,40,373,77
2375,auto,0.88,74,195,215,282
2375,bus,0.867,370,106,509,263
2375,bus,0.84,134,201,431,358
2375,auto,0.781,134,119,215,166
2375,auto,0.779,0,282,124,358
2375,auto,0.761,235,121,293,162
2375,auto,0.76,359,138,401,182
2375,auto,0.757,48,146,155,217
2375,auto,0.754,175,152,259,205
2375,auto,0.712,257,154,327,205
2375,auto,0.703,203,205,309,275
2375,auto,0.66,199,98,251,132
2375,auto,0.648,238,78,275,108
2375,bus,0.632,382,43,437,99
2375,auto,0.563,270,99,311,136
2375,bus,0.553,306,66,378,147
2375,bus,0.541,318,41,373,75
2380,auto,0.874,76,194,215,281
2380,bus,0.867,370,107,510,263
2380,bus,0.857,134,201,431,358
2380,auto,0.825,0,280,126,357
2380,auto,0.785,135,118,215,167
2380,auto,0.768,359,138,401,182
2380,auto,0.741,235,121,293,163
2380,auto,0.733,258,152,328,205
2380,auto,0.72,176,152,259,205
2380,auto,0.703,206,205,311,271
2380,auto,0.701,51,145,156,216
2380,bus,0.659,382,42,435,98
2380,auto,0.643,238,78,275,108
2380,auto,0.621,199,98,251,132
2380,bus,0.561,307,66,379,147
2380,auto,0.51,270,98,312,135
2380,auto,0.487,0,214,12,273
2380,bus,0.425,318,41,373,76
2385,auto,0.886,78,194,216,280
2385,bus,0.867,370,107,510,263
2385,bus,0.854,135,201,431,358
2385,auto,0.84,0,278,129,357
2385,auto,0.781,133,118,215,166
2385,auto,0.755,359,137,401,182
2385,auto,0.75,176,152,259,204
2385,auto,0.747,260,151,329,202
2385,auto,0.725,235,121,294,163
2385,auto,0.721,207,204,311,269
2385,auto,0.664,53,145,157,215
2385,bus,0.647,382,39,435,97
2385,auto,0.629,199,98,251,132
2385,bus,0.613,309,65,380,145
2385,auto,0.609,238,77,275,108
2385,auto,0.484,269,96,313,134
2385,bus,0.42,318,41,374,76
2390,auto,0.874,79,194,216,279
2390,bus,0.866,370,107,510,263
2390,bus,0.852,135,201,431,358
2390,auto,0.85,0,276,131,356
2390,auto,0.799,134,118,215,167
2390,auto,0.798,235,121,294,161
2390,auto,0.783,209,202,313,272
2390,auto,0.779,263,149,330,199
2390,auto,0.776,176,151,260,204
2390,auto,0.736,358,136,401,180
2390,bus,0.703,381,40,433,95
2390,bus,0.69,310,65,380,145
2390,auto,0.645,55,143,159,213
2390,auto,0.624,0,203,19,277
2390,auto,0.617,199,98,251,132
2390,auto,0.592,238,76,275,108
2390,auto,0.524,269,98,314,135
2395,auto,0.886,81,194,217,279
2395,bus,0.87,370,107,509,263
2395,bus,0.856,134,201,431,358
2395,auto,0.846,0,274,133,356
2395,auto,0.809,210,199,313,272
2395,auto,0.804,235,121,294,161
2395,auto,0.788,133,118,215,167
2395,auto,0.735,359,136,400,179
2395,auto,0.719,177,151,260,203
2395,auto,0.701,266,148,331,196
2395,auto,0.687,56,143,160,210
2395,auto,0.661,199,98,251,132
2395,auto,0.651,0,201,25,276
2395,bus,0.645,313,65,381,144
2395,bus,0.612,379,39,432,95
2395,auto,0.588,238,78,274,108
2395,auto,0.533,269,98,315,135
2400,auto,0.911,82,194,217,278
2400,bus,0.876,370,108,509,263
2400,bus,0.845,135,201,431,358
2400,auto,0.833,0,274,135,356
2400,auto,0.816,134,119,215,167
2400,auto,0.799,212,198,314,268
2400,auto,0.764,235,121,293,161
2400,auto,0.745,359,136,400,179
2400,auto,0.742,178,151,259,201
2400,auto,0.715,57,143,160,209
2400,auto,0.685,0,198,30,275
2400,bus,0.676,377,39,431,94
2400,auto,0.656,199,98,251,132
2400,bus,0.651,313,65,381,142
2400,auto,0.644,268,145,335,193
2400,auto,0.605,238,78,274,108
2400,auto,0.547,269,97,315,135
2405,auto,0.879,83,193,218,276
2405,bus,0.868,371,106,509,263
2405,bus,0.815,134,202,431,358
2405,auto,0.81,0,272,137,357
2405,auto,0.807,236,120,294,161
2405,auto,0.802,136,119,214,167
2405,auto,0.794,215,197,316,265
2405,auto,0.779,360,135,400,179
2405,auto,0.702,179,152,260,201
2405,auto,0.688,199,98,251,133
2405,bus,0.651,315,64,385,139
2405,auto,0.604,237,78,274,108
2405,auto,0.601,58,143,160,209
2405,auto,0.598,270,144,338,192
2405,bus,0.554,375,39,431,93
2405,auto,0.533,272,96,316,135
2405,bus,0.521,515,1,639,100
2405,auto,0.438,0,197,37,272
2410,auto,0.871,85,193,218,276
2410,bus,0.866,371,107,508,263
2410,bus,0.843,134,202,430,358
2410,auto,0.834,236,121,294,161
2410,auto,0.822,0,271,141,357
2410,auto,0.781,135,119,214,167
2410,auto,0.769,360,135,400,179
2410,auto,0.75,216,198,317,265
2410,bus,0.685,316,64,387,138
2410,auto,0.672,179,152,260,202
2410,auto,0.656,199,99,250,133
2410,auto,0.616,273,143,343,190
2410,auto,0.595,237,78,274,107
2410,auto,0.588,0,195,41,271
2410,auto,0.587,271,97,316,136
2410,auto,0.574,58,143,161,210
2410,bus,0.552,372,39,430,91
2410,auto,0.551,503,114,548,147
2410,bus,0.503,515,2,639,101
2415,auto,0.878,87,193,219,274
2415,bus,0.855,371,107,509,264
2415,auto,0.833,236,121,294,161
2415,auto,0.809,0,271,143,357
2415,bus,0.773,133,202,431,358
2415,auto,0.762,218,196,319,265
2415,auto,0.759,360,135,400,178
2415,auto,0.756,135,119,214,167
2415,auto,0.732,198,99,251,134
2415,auto,0.686,180,153,261,202
2415,auto,0.637,237,78,274,108
2415,bus,0.594,317,63,391,137
2415,auto,0.594,270,98,316,136
2415,auto,0.574,275,141,339,187
2415,auto,0.558,58,143,160,209
2415,auto,0.532,502,113,551,148
2415,camion,0.525,132,202,430,357
2415,bus,0.494,363,39,428,89
2415,bus,0.457,514,2,639,101
2415,auto,0.413,0,199,46,269
2420,auto,0.869,235,120,294,161
2420,bus,0.858,371,107,508,264
2420,auto,0.852,88,192,221,273
2420,bus,0.838,133,202,431,358
2420,auto,0.797,0,270,147,357
2420,auto,0.758,360,135,401,178
2420,auto,0.734,134,119,214,167
2420,auto,0.717,180,153,261,201
2420,auto,0.715,222,194,319,261
2420,auto,0.711,198,99,251,133
2420,auto,0.668,237,78,274,108
2420,bus,0.581,317,63,391,136
2420,auto,0.557,270,97,317,136
2420,auto,0.555,278,139,343,186
2420,auto,0.552,58,143,160,209
2420,auto,0.501,499,112,544,145
2420,bus,0.485,368,38,427,88
2420,auto,0.45,0,213,51,269
2425,bus,0.873,372,104,508,262
2425,auto,0.867,236,120,294,161
2425,auto,0.861,90,191,221,272
2425,bus,0.845,133,202,431,358
2425,auto,0.765,223,194,321,262
2425,auto,0.75,360,135,401,178
2425,auto,0.749,134,120,214,167
2425,auto,0.715,181,153,261,201
2425,auto,0.707,198,99,251,134
2425,bus,0.707,356,37,425,87
2425,auto,0.692,0,268,151,357
2425,auto,0.69,237,78,274,108
2425,auto,0.573,58,143,160,210
2425,bus,0.55,318,63,392,136
2425,auto,0.539,0,213,54,267
2425,auto,0.5,280,138,344,184
2425,auto,0.485,270,98,318,136
2425,auto,0.409,490,107,547,144
2430,auto,0.889,236,120,293,160
2430,bus,0.87,372,106,508,262
2430,bus,0.86,133,202,430,358
2430,auto,0.827,92,192,224,272
2430,bus,0.775,359,36,425,88
2430,auto,0.76,134,120,214,167
2430,auto,0.76,360,135,400,178
2430,auto,0.759,182,153,261,201
2430,auto,0.725,0,266,153,357
2430,auto,0.721,226,192,322,262
2430,bus,0.688,319,63,392,133
2430,auto,0.678,199,99,250,132
2430,auto,0.673,237,78,274,108
2430,auto,0.65,282,137,344,183
2430,auto,0.611,59,143,161,210
2430,auto,0.542,0,213,56,266
2430,auto,0.45,485,105,539,141
2430,auto,0.441,271,99,318,136
2430,bus,0.418,514,2,639,101
2435,auto,0.904,235,120,294,160
2435,bus,0.873,373,104,508,262
2435,bus,0.834,133,202,430,358
2435,auto,0.817,94,190,225,271
2435,auto,0.785,360,135,400,178
2435,auto,0.773,0,263,155,356
2435,auto,0.762,134,120,215,167
2435,auto,0.744,182,153,261,201
2435,auto,0.742,229,192,324,258
2435,auto,0.709,284,135,343,183
2435,bus,0.683,319,62,392,132
2435,auto,0.675,199,99,250,132
2435,bus,0.665,357,36,424,87
2435,auto,0.651,237,78,274,107
2435,auto,0.641,59,143,161,210
2435,auto,0.54,0,191,58,265
2435,auto,0.513,480,104,530,138
2435,auto,0.491,0,213,58,265
2435,auto,0.428,270,99,318,136
2440,auto,0.897,236,120,294,160
2440,bus,0.868,373,104,509,262
2440,auto,0.825,96,190,226,270
2440,bus,0.818,133,202,430,358
2440,auto,0.787,0,261,158,356
2440,auto,0.786,232,190,327,256
2440,auto,0.774,360,135,400,178
2440,auto,0.738,134,120,214,167
2440,bus,0.703,354,34,422,86
2440,auto,0.682,182,152,261,201
2440,auto,0.676,59,143,161,210
2440,auto,0.672,287,133,345,181
2440,auto,0.668,237,78,274,107
2440,auto,0.664,199,99,250,132
2440,auto,0.566,0,194,59,265
2440,bus,0.507,319,62,393,134
2440,auto,0.411,0,214,60,264
2445,auto,0.895,236,120,294,160
2445,bus,0.866,373,103,509,261
2445,bus,0.84,133,202,431,358
2445,auto,0.84,97,188,227,269
2445,auto,0.773,135,120,215,167
2445,auto,0.77,361,135,400,178
2445,auto,0.764,236,187,327,251
2445,auto,0.72,0,260,160,356
2445,bus,0.709,352,34,421,84
2445,auto,0.7,288,131,346,179
2445,auto,0.695,183,151,261,200
2445,auto,0.689,59,144,161,209
2445,auto,0.667,237,77,275,106
2445,auto,0.644,199,99,251,132
2445,auto,0.565,0,191,59,265
2445,bus,0.541,319,61,392,134
2445,auto,0.52,0,213,59,266
2450,auto,0.891,236,120,294,160
2450,bus,0.857,373,105,510,261
2450,auto,0.855,97,188,227,270
2450,bus,0.814,132,202,431,358
2450,auto,0.772,239,183,330,249
2450,auto,0.763,135,120,215,167
2450,auto,0.758,360,135,401,178
2450,auto,0.685,290,130,347,174
2450,auto,0.68,183,150,262,200
2450,auto,0.671,238,77,275,106
2450,bus,0.663,350,34,419,83
2450,auto,0.662,59,144,161,209
2450,auto,0.633,199,98,251,133
2450,auto,0.605,0,260,163,356
2450,auto,0.525,0,192,59,265
2450,auto,0.474,0,213,60,266
2455,bus,0.86,373,108,511,262
2455,auto,0.855,236,120,294,160
2455,auto,0.847,97,188,228,269
2455,bus,0.797,131,202,431,358
2455,auto,0.749,242,181,333,246
2455,auto,0.748,135,119,215,167
2455,auto,0.745,360,134,402,178
2455,auto,0.718,0,259,164,356
2455,auto,0.7,59,144,161,209
2455,bus,0.683,346,33,417,81
2455,auto,0.679,292,128,348,171
2455,auto,0.672,183,150,262,200
2455,auto,0.665,199,98,252,133
2455,auto,0.598,238,76,275,105
2455,auto,0.519,0,190,60,264
2455,auto,0.481,0,212,60,265
2460,bus,0.872,373,107,511,261
2460,auto,0.859,98,189,228,269
2460,auto,0.849,236,120,294,160
2460,bus,0.814,132,201,431,358
2460,auto,0.752,135,119,215,167
2460,auto,0.749,361,134,402,178
2460,auto,0.746,246,179,334,243
2460,auto,0.741,0,258,165,356
2460,bus,0.706,345,34,416,80
2460,auto,0.699,59,144,161,209
2460,auto,0.691,293,127,348,169
2460,auto,0.669,183,150,262,200
2460,auto,0.654,199,98,252,133
2460,auto,0.572,238,77,275,105
2460,auto,0.535,0,190,60,264
2460,auto,0.49,0,212,60,265
2460,bus,0.48,324,59,393,129
2460,auto,0.424,271,99,316,133
2465,auto,0.871,98,188,229,269
2465,bus,0.86,373,109,511,262
2465,auto,0.845,236,120,294,161
2465,bus,0.812,133,201,431,358
2465,auto,0.784,135,119,215,167
2465,auto,0.766,361,134,402,178
2465,auto,0.75,250,177,336,241
2465,auto,0.705,59,144,161,209
2465,auto,0.7,0,258,166,356
2465,bus,0.66,342,34,414,80
2465,auto,0.651,183,150,261,200
2465,auto,0.635,199,98,252,133
2465,auto,0.57,238,77,275,105
2465,auto,0.555,0,190,60,265
2465,auto,0.483,295,126,349,168
2465,auto,0.475,0,213,60,265
2465,bus,0.442,326,59,394,130
2465,bus,0.423,517,1,639,99
2465,auto,0.413,270,99,318,137
2470,auto,0.874,99,188,230,269
2470,auto,0.872,236,120,294,161
2470,bus,0.863,373,109,511,262
2470,bus,0.853,133,201,431,358
2470,auto,0.809,135,120,215,167
2470,auto,0.763,254,176,337,236
2470,bus,0.751,340,34,413,80
2470,auto,0.747,361,135,401,178
2470,auto,0.706,0,259,165,356
2470,auto,0.693,59,144,161,209
2470,auto,0.692,298,126,349,166
2470,bus,0.683,326,59,394,130
2470,auto,0.677,183,151,261,201
2470,auto,0.62,200,99,251,133
2470,auto,0.588,238,77,275,106
2470,auto,0.546,0,191,60,265
2470,auto,0.455,0,213,60,265
2470,auto,0.409,420,88,477,124
2475,auto,0.871,100,188,231,269
2475,bus,0.87,133,202,431,358
2475,auto,0.87,236,121,294,162
2475,bus,0.851,373,107,511,261
2475,auto,0.829,136,120,215,168
2475,auto,0.788,299,125,350,164
2475,auto,0.778,258,175,340,234
2475,auto,0.747,361,135,401,179
2475,auto,0.744,59,144,161,210
2475,auto,0.724,183,152,261,202
2475,bus,0.721,327,59,394,129
2475,auto,0.707,0,259,165,356
2475,auto,0.637,200,99,252,133
2475,auto,0.614,237,77,275,108
2475,bus,0.58,338,34,413,80
2475,auto,0.558,0,193,60,265
2475,bus,0.495,385,43,413,80
2475,auto,0.415,271,100,318,136
2475,bus,0.404,518,1,639,103
2480,auto,0.866,101,188,231,269
2480,auto,0.865,236,121,293,162
2480,bus,0.862,133,202,431,358
2480,bus,0.854,374,107,511,263
2480,auto,0.831,136,120,215,168
2480,auto,0.768,262,174,342,231
2480,auto,0.761,361,135,401,179
2480,auto,0.757,182,152,260,201
2480,bus,0.751,327,59,395,128
2480,auto,0.747,300,123,351,163
2480,auto,0.736,0,259,165,356
2480,auto,0.726,59,143,161,211
2480,bus,0.71,335,33,412,79
2480,auto,0.623,237,77,275,108
2480,auto,0.621,199,100,252,133
2480,auto,0.559,0,194,60,265
2480,auto,0.476,270,100,318,137
2485,auto,0.877,235,121,293,162
2485,bus,0.863,374,108,511,262
2485,auto,0.858,101,188,232,269
2485,bus,0.846,132,202,432,358
2485,auto,0.833,137,120,215,168
2485,auto,0.789,182,152,261,201
2485,auto,0.783,265,170,343,227
2485,auto,0.758,302,123,351,163
2485,auto,0.747,361,135,401,179
2485,auto,0.727,59,143,161,211
2485,bus,0.727,327,59,394,127
2485,auto,0.698,0,260,165,356
2485,bus,0.639,334,32,410,78
2485,auto,0.615,198,100,252,134
2485,auto,0.584,238,78,275,108
2485,auto,0.558,0,213,60,266
2485,auto,0.5,270,102,317,137
2485,auto,0.411,422,91,475,127
2490,auto,0.875,236,121,294,162
2490,bus,0.874,374,108,510,261
2490,auto,0.857,102,187,233,268
2490,bus,0.853,132,202,431,358
2490,auto,0.837,137,120,215,168
2490,auto,0.811,181,153,260,200
2490,auto,0.782,303,122,352,162
2490,auto,0.764,360,135,401,179
2490,auto,0.76,269,168,344,225
2490,auto,0.729,0,260,165,356
2490,auto,0.711,59,143,161,211
2490,bus,0.668,333,32,409,77
2490,auto,0.659,237,78,275,109
2490,auto,0.618,199,100,251,133
2490,bus,0.614,327,59,393,126
2490,auto,0.554,0,195,60,265
2490,auto,0.547,422,92,474,126
2490,auto,0.514,271,102,317,137
2490,auto,0.407,415,79,448,101
2495,bus,0.881,374,109,509,260
2495,auto,0.875,236,121,293,162
2495,auto,0.867,103,186,234,267
2495,bus,0.847,132,202,431,358
2495,auto,0.838,136,120,214,167
2495,auto,0.812,181,153,260,199
2495,auto,0.769,359,135,401,179
2495,auto,0.735,272,164,345,220
2495,auto,0.719,0,260,165,356
2495,bus,0.711,331,32,409,78
2495,auto,0.71,303,121,352,160
2495,auto,0.688,59,143,161,211
2495,bus,0.681,327,59,392,125
2495,auto,0.643,237,77,275,108
2495,auto,0.608,199,99,251,133
2495,auto,0.597,0,195,60,265
2495,auto,0.518,271,102,317,137
2495,auto,0.471,415,76,447,101
2495,auto,0.427,422,91,474,126
2495,camion,0.402,133,202,431,358
2500,auto,0.883,105,186,235,267
2500,auto,0.881,235,121,293,161
2500,bus,0.872,373,107,508,259
2500,bus,0.825,132,202,431,358
2500,auto,0.798,135,120,214,167
2500,auto,0.796,181,152,260,197
2500,auto,0.784,275,159,346,219
2500,auto,0.757,359,135,401,179
2500,bus,0.744,331,31,408,77
2500,auto,0.7,59,143,161,210
2500,auto,0.67,302,120,352,161
2500,bus,0.668,327,58,393,123
2500,auto,0.66,0,259,164,356
2500,auto,0.633,237,76,274,106
2500,auto,0.632,0,193,59,265
2500,auto,0.62,199,99,250,132
2500,auto,0.505,271,101,317,137
2500,auto,0.496,414,74,446,99
2500,camion,0.424,133,202,430,358
2505,auto,0.885,235,121,293,160
2505,auto,0.88,106,185,236,265
2505,bus,0.858,372,105,507,258
2505,bus,0.809,131,202,431,358
2505,auto,0.794,182,151,260,197
2505,auto,0.784,134,120,213,167
2505,auto,0.722,359,135,401,179
2505,auto,0.707,58,143,161,210
2505,bus,0.697,331,31,407,76
2505,bus,0.685,327,58,393,122
2505,auto,0.672,198,99,250,132
2505,auto,0.65,276,159,348,216
2505,auto,0.643,303,120,352,161
2505,auto,0.641,0,259,164,356
2505,auto,0.613,0,193,59,265
2505,auto,0.598,237,77,274,106
2505,auto,0.505,414,72,445,97
2505,auto,0.502,271,100,317,136
2505,camion,0.456,132,201,430,358
2510,auto,0.888,108,183,239,264
2510,bus,0.869,374,105,507,257
2510,auto,0.867,235,120,293,160
2510,bus,0.808,131,201,431,358
2510,auto,0.791,134,120,212,167
2510,auto,0.774,183,149,259,196
2510,bus,0.709,332,32,407,75
